Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country Name,url,featured_image,share_url
309578,Moksha,New Delhi,"Plot 3 & 4, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13278923,28.67092056,"Chinese, North Indian, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,54,India,https://www.zomato.com/ncr/moksha-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/309578/3e01c6cc689f0416d88e100317557180_featured_v2.jpg,
476,Moti Mahal Delux,New Delhi,"37, Central Market, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13415582,28.67103528,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.5,Orange,Average,70,India,https://www.zomato.com/ncr/moti-mahal-delux-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/132/4da9c01382c128daa2dbcc288a2c4751_featured_v2.jpg,
310359,Pudding & Pie,New Delhi,"Row 42, Plot 57,  West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13446863,28.66992391,"Bakery, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,27,India,https://www.zomato.com/ncr/pudding-and-pie-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/5940/cd2340e4413a2186cdd54d6fb79801ed_featured_v2.jpg,
1308,Republic of Chicken,New Delhi,"1/51, Opposite Central Market, West Punjabi Bagh,  Delhi, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13310942,28.6701719,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,15,India,https://www.zomato.com/ncr/republic-of-chicken-deli-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/9/1129/5bb59a204ab9c48c56e3430c02f139e1_featured_v2.jpg,
301657,Shree Rathnam,New Delhi,"22, Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13306617,28.67024103,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,111,India,https://www.zomato.com/ncr/shree-rathnam-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/9670/e160b8e5373a35e7c2b88ae854dfa970_featured_v2.jpg,
309188,Soo Yung by the backyard,New Delhi,"49, Ground Floor, NWA, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.11976878,28.66684831,"Chinese, Thai",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,84,India,https://www.zomato.com/ncr/soo-yung-by-the-backyard-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/309188/4c4923c6827b48d47d73ee0bbaec16e9_featured_v2.jpeg,
8801,Subway,New Delhi,"31, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13401467,28.67055843,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,167,India,https://www.zomato.com/ncr/subway-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/7/147/213e8f1f6aae3fab15bc056d902aaaa8_featured_v2.jpg,
1986,The Cake Shop,New Delhi,"21-22, NWA Market, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1260133,28.6656307,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,42,India,https://www.zomato.com/ncr/the-cake-shop-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/1986/559cd6e7eee0f15737e14c7c1c38d483_featured_v2.jpg,
304212,The Night Shift,New Delhi,"Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12363921,28.66650942,North Indian,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,103,India,https://www.zomato.com/ncr/the-night-shift-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/304212/adf81a20b509fe9ac7504a0a57e23e6e_featured_v2.jpg,
18288046,The Night Walkers,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.13329248,28.67075935,"North Indian, Chinese, Continental, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,18,India,https://www.zomato.com/ncr/the-night-walkers-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/18288046/2a3048e4894954a1e7b1ac0084ad65a3_featured_v2.jpg,
18082238,The Submarine Lounge,New Delhi,"27, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12443449,28.66658796,"Chinese, North Indian, Continental, Italian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,148,India,https://www.zomato.com/ncr/the-submarine-lounge-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/18082238/55a34b047e1102ded17757020eb81cdf_featured_v2.jpg,
18228854,Tikka Junction,New Delhi,"Shop 15 , Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13270139,28.67064904,"North Indian, Chinese, Mughlai",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,27,India,https://www.zomato.com/ncr/tikka-junction-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/18228854/adcae80f985ad79240963df12be6cdc3_featured_v2.jpg,
303105,Twenty Four Seven,New Delhi,"2, North West Avenue, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12327108,28.66667416,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,24,India,https://www.zomato.com/ncr/twenty-four-seven-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/303102/a3936843d35488797edb6249de709f7e_featured_v2.jpg,
308067,WTF - Wraps Toast Fries,New Delhi,"13-A, East Avenue Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.14290284,28.66922319,"Chinese, Fast Food, North Indian",450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,63,India,https://www.zomato.com/ncr/wtf-wraps-toast-fries-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/308067/9d4fd4f29a1ae906e5160cc62c7723fd_featured_v2.jpg,
18420452,Food Scouts,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.133327,28.670435,"North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.6,Dark Green,Excellent,61,India,https://www.zomato.com/ncr/food-scouts-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/18420452/30a6bcd57fd12a428279b652cd0427c7_featured_v2.jpg,
1054,Alkakori,New Delhi,"Crossing North Avenue Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12789018,28.66642175,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,198,India,https://www.zomato.com/ncr/alkakori-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/1054/0932ee5405b930bcb3c520218e0700c2_featured_v2.jpg,
312634,Arabian Delites,New Delhi,"2/80, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1270882,28.66598725,"Lebanese, Arabian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,68,India,https://www.zomato.com/ncr/arabian-delites-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/312634/b34248e452fc2e232a81010fc4884ff2_featured_v2.jpg,
3516,Blue Water Grille,New Delhi,"12-13, DDA Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12141566,28.66572954,"North Indian, Mughlai, Chinese, Seafood",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,180,India,https://www.zomato.com/ncr/blue-water-grille-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/3516/8e4ee16f275239707e060e27ce4a0362_featured_v2.jpg,
5595,Cafe Coffee Day,New Delhi,"Shop 6, 1st Floor, Near Kotak Mahindra Bank, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12603889,28.66621389,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,58,India,https://www.zomato.com/ncr/cafe-coffee-day-1-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/593/3161d552670ea4f70351d21d04624a5f_featured_v2.jpg,
18232108,Dí_ner Grill,New Delhi,"40, North West Avenue, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12002393,28.66714249,"Fast Food, Turkish",900,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,75,India,https://www.zomato.com/ncr/döner-grill-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/309820/dc5c2a14c4606556292cc271e7c88aa0_featured_v2.jpg,
18358681,Drinks At Stake - Bar Exchange,New Delhi,"NWA-26, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12182269,28.66681066,"North Indian, Chinese, Italian, Continental",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,96,India,https://www.zomato.com/ncr/drinks-at-stake-bar-exchange-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18358681/b8c9fdc8a8cf48c3ff2ab238f0c7450e_featured_v2.jpg,
18418237,Ghungroo Club & Bar - By Gautam Gambhir,New Delhi,"39, NWA Club Road,   Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12365262,28.66655119,North Indian,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,140,India,https://www.zomato.com/ncr/ghungroo-club-bar-by-gautam-gambhir-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18418237/40a63dab4bec8b6dded262c17941190e_featured_v2.jpg,
9230,Gupta Chat Corner,New Delhi,"1/51, Central Market, Near Guru Nanak School, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13315569,28.67001569,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,96,India,https://www.zomato.com/ncr/gupta-chat-corner-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/9230/959b5e76775934bc28754330d92ad9b4_featured_v2.JPG,
6901,Gupta Sweets & Namkeen,New Delhi,"Shop 8, Near Bank of Baroda, Sector 4 Market, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.125859,28.66622,"Street Food, Mithai",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,36,India,https://www.zomato.com/ncr/gupta-sweets-namkeen-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/6901/1ae23282db8a98e776bd8d9bb3b2a43b_featured_v2.jpg,
18403003,hug!,New Delhi,"Shop 3, Plot 40, NWH Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1199768,28.6669277,Desserts,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,19,India,https://www.zomato.com/ncr/hug-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18403003/c72f4bd2aa0c38fc663e5d6aa73775f9_featured_v2.jpg,
311421,Lucky's Bakery and Patisserie,New Delhi,"2/80, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12720487,28.66594841,"Bakery, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,89,India,https://www.zomato.com/ncr/luckys-bakery-and-patisserie-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/311421/f25c7854049707e03454e519b19a1cae_featured_v2.jpg,
176,McDonald's,New Delhi,"Shop 23, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13317614,28.67033898,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,141,India,https://www.zomato.com/ncr/mcdonalds-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/171/fb29dfca5a0759bd39d98ddb6c792208_featured_v2.jpg,
1992,Mughal Darbar,New Delhi,"21, NWA, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12184951,28.66657825,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,150,India,https://www.zomato.com/ncr/mughal-darbar-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/1992/fd12a239cff087cccb9ed78e5d18e84c_featured_v2.jpg,
18287382,Nutritious Nation,New Delhi,"Shop 2, Ground Floor, Club Road Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12559488,28.66624642,"Healthy Food, Continental, Juices, Salad",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,64,India,https://www.zomato.com/ncr/nutritious-nation-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/304635/f41e6d53fa9bacdcfb59d6a71ff199f5_featured_v2.jpg,http://www.zoma.to/r/18287382
18294251,Paapi Paet,New Delhi,"Shop 1, Building 28, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13377662,28.6706461,"Fast Food, Beverages",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,68,India,https://www.zomato.com/ncr/paapi-paet-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18291260,The Derby Cookhouse,New Delhi,"42, 3rd Floor, NWA, Club Road, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,77.11988546,28.66695157,"Continental, Italian, North Indian",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,47,India,https://www.zomato.com/ncr/the-derby-cookhouse-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18291260/e5a7f5b53a6417391995baf04db9be72_featured_v2.jpg,
311836,The Midnight Heroes,New Delhi,"Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,77.13307187,28.67056226,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.6,Yellow,Good,203,India,https://www.zomato.com/ncr/the-midnight-heroes-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/309320/208e563382e5ae7c8aa8b1280855b27c_featured_v2.jpg,
18198459,World Art Dining - Brew House,New Delhi,"1, North West Avenue, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12735139,28.66624083,"North Indian, Finger Food, Italian, Chinese",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,121,India,https://www.zomato.com/ncr/world-art-dining-brew-house-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18198459/c3f81b1661ca059f3e37f036bc2c988a_featured_v2.jpg,
18224547,Yo! China,New Delhi,"19, Ground Floor, NWA, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12199099,28.66654178,Chinese,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,127,India,https://www.zomato.com/ncr/yo-china-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18224547/d0ea4d545bbc177f208cc8c935b35633_featured_v2.jpg,http://www.zoma.to/r/18224547
307911,Bake Me A Cake,New Delhi,"Punjabi Bagh, New Delhi",Punjabi Bagh,77.1290395,28.67409075,"Bakery, Desserts",750,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,147,India,https://www.zomato.com/ncr/bake-me-a-cake-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/307911/74b4a3f293ba862c22da110d9c2fa615_featured_v2.jpg,
18287876,Bakerz Lodge,New Delhi,"19 NWA, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.12192863,28.66666563,"Bakery, Desserts",250,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,99,India,https://www.zomato.com/ncr/bakerz-lodge-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/18287876/7c68cdca731ebaf4f251105fc193e9d5_featured_v2.jpg,
18375379,Hawalat Lounge & Bar,New Delhi,"16, N.W.A, Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,77.1224178,28.6665862,"North Indian, Continental, Italian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,126,India,https://www.zomato.com/ncr/hawalat-lounge-bar-punjabi-bagh-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18375379/9b0567101940b693ee2168c8ffab714c_featured_v2.jpg,
7167,Al Bake,New Delhi,"22/2, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.2069673,28.5233797,"Lebanese, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,159,India,https://www.zomato.com/ncr/al-bake-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/925/5739f36a58e6e0ec6bbfa07f2c373e09_featured_v2.jpg,
219,Domino's Pizza,New Delhi,"11, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.2075519,28.5232693,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,253,India,https://www.zomato.com/ncr/dominos-pizza-1-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/143/dde3fc9c17042d704203be9ede5a8685_featured_v2.jpg,
572,Madhuban,New Delhi,"18-19, PVR Anupam Complex, Community Center",PVR Anupam Complex,77.2070008,28.5229168,"North Indian, Mughlai, Chinese",850,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,151,India,https://www.zomato.com/ncr/madhuban-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/572/ae95e71b8153583834d8fc5a23a959fc_featured_v2.jpg,
302381,Pind Balluchi,New Delhi,"17, 1st Floor, Community Center, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070122,28.5233392,"North Indian, Mughlai",1300,Indian Rupees(Rs.),Yes,No,No,No,3,2.8,Orange,Average,249,India,https://www.zomato.com/ncr/pind-balluchi-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/302381/2831d6d399cc95f37f5602179890bc55_featured_v2.jpg,
309232,Subway,New Delhi,"17, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.20727418,28.52352259,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,115,India,https://www.zomato.com/ncr/subway-2-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/7/147/213e8f1f6aae3fab15bc056d902aaaa8_featured_v2.jpg,
18303828,Burger King,New Delhi,"PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.20790416,28.52317764,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,116,India,https://www.zomato.com/ncr/burger-king-1-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/18303828/1b55f71981b01eb0ac696b76cf1fe108_featured_v2.jpg,
2222,Lebanese Point,New Delhi,"GF 7, PVR  Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070566,28.5233853,Lebanese,450,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,223,India,https://www.zomato.com/ncr/lebanese-point-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/2222/1c5cfefb43f408014ed9c59e0629011f_featured_v2.jpg,
175,McDonald's,New Delhi,"Shop 2, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.20765002,28.52335409,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,219,India,https://www.zomato.com/ncr/mcdonalds-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/171/fb29dfca5a0759bd39d98ddb6c792208_featured_v2.jpg,
18400733,Nukkadwala,New Delhi,"PVR Anupam Complex, District Centre, Sector 1",PVR Anupam Complex,77.20727418,28.52352259,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,79,India,https://www.zomato.com/ncr/nukkadwala-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/18057800/d2083377bfa6955cad8f8d6952d29014_featured_v2.jpg,
18303724,The Bunk House,New Delhi,"3, PVR Anupam Complex, Community Centre, Saket, New Delhi",PVR Anupam Complex,77.20744852,28.52338296,"Italian, Continental, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,96,India,https://www.zomato.com/ncr/the-bunk-house-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/18303724/114c62347f2cfa2133028e2ca7bd7513_featured_v2.jpg,
731,The Kathis,New Delhi,"GF-5, Community Centre, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,77.2070571,28.5234779,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,109,India,https://www.zomato.com/ncr/the-kathis-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/731/24ae8d06c82f803f52e28bc83ffa4d51_featured_v2.jpg,
18219522,Locale,New Delhi,"17, Community Centre, Next to PVR Anupam, Saket, New Delhi",PVR Anupam Complex,77.20718265,28.52332287,"North Indian, Chinese, Mexican, Italian, Thai, Lebanese",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.4,Green,Very Good,317,India,https://www.zomato.com/ncr/locale-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/18219522/904b4b7db08a64dd13fe4b8865dd475e_featured_v2.jpg,
18219554,The Coffee Shop,New Delhi,"8, PVR Anupam Complex, Community Centre",PVR Anupam Complex,77.20764901,28.52294227,"Cafe, Italian",1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,326,India,https://www.zomato.com/ncr/the-coffee-shop-saket-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/18219554/7577c93d8dc4cb7ba500e6b29a184924_featured_v2.jpg,
7797,Chakhna Food Point,New Delhi,"F/238, Near SBI ATM, Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1859094,28.5413709,"North Indian, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6,India,https://www.zomato.com/ncr/chakhna-food-point-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/7797/8c7a1e357ef3296673f637630adb90c5_featured_v2.jpg,
18352263,Da Pizza Corner,New Delhi,"123, Near PNB ATM, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.18545038,28.54047405,Pizza,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,4,India,https://www.zomato.com/ncr/da-pizza-corner-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/7/310827/8df223fcecb914520688b54edc708d5b_featured_v2.jpg,
18312571,Parashar's,New Delhi,"Katwaria Sarai, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.1832793,28.5365468,"Chinese, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,India,https://www.zomato.com/ncr/parashars-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/18312571/7c6d43c09776c9b27ddd6c0de60eff31_featured_v2.jpg,
18421038,Cafe Coffee Day,New Delhi,"B-33-34, Gate 1, Rockland Hospital, Tara Crescent Road, Qutab Institutional Area, New Delhi",Qutab Institutional Area,77.181133,28.537381,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/cafe-coffee-day-qutab-institutional-area-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/593/3161d552670ea4f70351d21d04624a5f_featured_v2.jpg,
